Table Name,Field Name,Dataset Name
dimOracle_AttributesDailyBuild,Specialty_Description,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,Department_ID,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,Department_Description,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,Division,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,Region,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,Market,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,MarketPresident,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,Specialty_Group,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,StateAbbrev,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,State,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,StartDate,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,EndDate,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,IsPrac_00_22,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,IsPrac_11_22,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,IsHS_Topside,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,Prac00_22andTopsideHS,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,Prac11_22andTopsideHS,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,IsGA,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,SameUnitStatus_R12,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,IsTelehealth,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,HasBDModel,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,HospCode,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,FilterPracticeID,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,Market_EDW,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,Market_Edit,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,IsOverhead,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,LocationFilter,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,LocationFilter_Expanded,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,Region_EDW,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,Practice_Merge,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,StateAbbrev_Edit,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,State_Edit,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,Specialty_Description_original,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,Specialty_Group_original,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,MarketDirector,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,PracticeGroup,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,Full Clinic Goal,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,Location_Merge,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,HS_Type,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,TaxID,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,HospitalSystem,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,HospitalSubSystem,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,Territory_Level1,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,Territory_Level2,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,PracticeTypeGroup,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,SameUnitStatus_MTD,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,SameUnitStatus_QTD,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,SameUnitStatus_YTD,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,StartDate_PDX,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,EndDate_PDX,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,SameUnitStatus_R12_PDX,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,SameUnitStatus_MTD_PDX,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,SameUnitStatus_QTD_PDX,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,SameUnitStatus_YTD_PDX,CRP - Ambulatory Patient Survey
dimOracle_AttributesDailyBuild,Full Clinic Goal2,CRP - Ambulatory Patient Survey
dimPayer_ByCode,Payer_ID,CRP - Ambulatory Patient Survey
dimPayer_ByCode,Contract_ID,CRP - Ambulatory Patient Survey
dimPayer_ByCode,Payer_Code,CRP - Ambulatory Patient Survey
dimPayer_ByCode,Contract_Code,CRP - Ambulatory Patient Survey
dimPayer_ByCode,Payer_Name,CRP - Ambulatory Patient Survey
dimPayer_ByCode,Payer_Financial_Class_Code,CRP - Ambulatory Patient Survey
dimPayer_ByCode,Major_Payer_Code,CRP - Ambulatory Patient Survey
dimPayer_ByCode,EntityGroup,CRP - Ambulatory Patient Survey
dimProcedure,Procedure_Code_Group_Type,CRP - Ambulatory Patient Survey
dimProcedure,ProcedureCodeDescription,CRP - Ambulatory Patient Survey
dimProcedure,refProcedure,CRP - Ambulatory Patient Survey
dimProviders,refPhysician,CRP - Ambulatory Patient Survey
dimProviders,Employee_Name,CRP - Ambulatory Patient Survey
dimProviders,NPID,CRP - Ambulatory Patient Survey
dimProviders,Provider_Type,CRP - Ambulatory Patient Survey
dimProviders,Provider_Type_Description,CRP - Ambulatory Patient Survey
dimProviders,Specialty_Description,CRP - Ambulatory Patient Survey
dimProviders,Professional_Title,CRP - Ambulatory Patient Survey
dimProviders,Position_Title,CRP - Ambulatory Patient Survey
dimProviders,Employee_Type_Desc,CRP - Ambulatory Patient Survey
dimProviders,EmployeeNum,CRP - Ambulatory Patient Survey
dimProviders,Specialty,CRP - Ambulatory Patient Survey
WorkingData_NG,refPhysician,CRP - Ambulatory Patient Survey
WorkingData_NG,TypeFacility2_IsFacility,CRP - Ambulatory Patient Survey
WorkingData_NG,TypeFacility2_IsNonFacility,CRP - Ambulatory Patient Survey
WorkingData_NG,TypeFacility3_IsTelehealth,CRP - Ambulatory Patient Survey
WorkingData_NG,ServiceDate,CRP - Ambulatory Patient Survey
WorkingData_NG,Billed_Date,CRP - Ambulatory Patient Survey
WorkingData_NG,Person_ID,CRP - Ambulatory Patient Survey
WorkingData_NG,IsNC,CRP - Ambulatory Patient Survey
WorkingData_NG,Charges,CRP - Ambulatory Patient Survey
WorkingData_NG,Units_Billed,CRP - Ambulatory Patient Survey
WorkingData_NG,Units_Standard,CRP - Ambulatory Patient Survey
WorkingData_NG,IsBilled,CRP - Ambulatory Patient Survey
WorkingData_NG,Oracle_Mapping,CRP - Ambulatory Patient Survey
WorkingData_NG,UniquePatientsConcatenate,CRP - Ambulatory Patient Survey
WorkingData_NG,ChargeStatus,CRP - Ambulatory Patient Survey
WorkingData_NG,wRVU_EDW_calc,CRP - Ambulatory Patient Survey
WorkingData_NG,PracticeName,CRP - Ambulatory Patient Survey
WorkingData_NG,LocationName,CRP - Ambulatory Patient Survey
WorkingData_NG,PlaceOfService_ID,CRP - Ambulatory Patient Survey
WorkingData_NG,PlaceOfService_Desc,CRP - Ambulatory Patient Survey
WorkingData_NG,TypeFacility3_IsFacility,CRP - Ambulatory Patient Survey
WorkingData_NG,TypeFacility3_IsNonFacility,CRP - Ambulatory Patient Survey
WorkingData_NG,refProcedure,CRP - Ambulatory Patient Survey
WorkingData_NG,Telehealth,CRP - Ambulatory Patient Survey
WorkingData_NG,No Charge,CRP - Ambulatory Patient Survey
WorkingData_NG,cpt4_code_id,CRP - Ambulatory Patient Survey
WorkingData_NG,ModifierCode,CRP - Ambulatory Patient Survey
WorkingData_NG,Concate,CRP - Ambulatory Patient Survey
WorkingData_NG,Referring_Physician_Name,CRP - Ambulatory Patient Survey
WorkingData_NG,PatientZip,CRP - Ambulatory Patient Survey
WorkingData_NG,Referring_Physician_zip,CRP - Ambulatory Patient Survey
WorkingData_NG,PlaceOfService_Desc (groups),CRP - Ambulatory Patient Survey
WorkingData_NG,PayerCode_MostRecent,CRP - Ambulatory Patient Survey
WorkingData_NG,Practice_ID,CRP - Ambulatory Patient Survey
WorkingData_NG,PatientDOB,CRP - Ambulatory Patient Survey
WorkingData_NG,PatientAge,CRP - Ambulatory Patient Survey
WorkingData_NG,PatientName,CRP - Ambulatory Patient Survey
WorkingData_NG,PatientGender,CRP - Ambulatory Patient Survey
WorkingData_NG,Referring_Physician_Address_1,CRP - Ambulatory Patient Survey
WorkingData_NG,Referring_Physician_City,CRP - Ambulatory Patient Survey
WorkingData_NG,Referring_Physician_State,CRP - Ambulatory Patient Survey
WorkingData_NG,PatientStreet,CRP - Ambulatory Patient Survey
WorkingData_NG,PatientCity,CRP - Ambulatory Patient Survey
WorkingData_NG,PatientState,CRP - Ambulatory Patient Survey
WorkingData_NG,Aging Bucket,CRP - Ambulatory Patient Survey
WorkingData_NG,Unique Patients (Practice Level),CRP - Ambulatory Patient Survey
WorkingData_NG,Worked Days (Practice Level),CRP - Ambulatory Patient Survey
WorkingData_NG,Worked Days (Provider Level),CRP - Ambulatory Patient Survey
WorkingData_NG,Avg. Unique Patients/Provider/Day,CRP - Ambulatory Patient Survey
WorkingData_NG,Unique Patients (Provider Level),CRP - Ambulatory Patient Survey
WorkingData_NG,Total Patients,CRP - Ambulatory Patient Survey
WorkingData_NG,New Patients,CRP - Ambulatory Patient Survey
WorkingData_NG,% New Patients,CRP - Ambulatory Patient Survey
WorkingData_NG,Avg. wRVU/Provider/Day,CRP - Ambulatory Patient Survey
WorkingData_NG,Avg. Units (Billed)/Provider/Day,CRP - Ambulatory Patient Survey
WorkingData_NG,Specialty Avg. Unique Patients/Provider/Day,CRP - Ambulatory Patient Survey
WorkingData_NG,Specialty Avg. wRVU/Provider/Day,CRP - Ambulatory Patient Survey
WorkingData_NG,Specialty Avg. Units (Billed)/Provider/Day,CRP - Ambulatory Patient Survey
WorkingData_NG,Avg. DOS/Provider/Month,CRP - Ambulatory Patient Survey
WorkingData_NG,Specialty Avg. DOS/Provider/Month,CRP - Ambulatory Patient Survey
WorkingData_NG,Encounter Rendering Worked Days (Provider Level),CRP - Ambulatory Patient Survey
WorkingData_NG,Encounter Rendering Unique Patients (Provider Level),CRP - Ambulatory Patient Survey
WorkingData_NG,Encounter Rendering Avg. wRVU/Provider/Day,CRP - Ambulatory Patient Survey
WorkingData_NG,Encounter Rendering Avg. Units (Billed)/Provider/Day,CRP - Ambulatory Patient Survey
WorkingData_NG,Encounter Rendering Avg. Unique P/Provider/Day,CRP - Ambulatory Patient Survey
WorkingData_NG,# of Providers,CRP - Ambulatory Patient Survey
WorkingData_NG,Full Clinic Avg. Unique Patients/Provider/Day,CRP - Ambulatory Patient Survey
WorkingData_NG,Full Clinic Worked Days (Provider Level),CRP - Ambulatory Patient Survey
WorkingData_NG,Full Clinic Unique Patients (Provider Level),CRP - Ambulatory Patient Survey
WorkingData_NG,Specialty Full Clinic Avg. Unique Patients/Provider/Day,CRP - Ambulatory Patient Survey
WorkingData_NG,% Full Clinic,CRP - Ambulatory Patient Survey
WorkingData_NG,Earliest Referral (since 1/1/19),CRP - Ambulatory Patient Survey
WorkingData_NG,Latest Referral,CRP - Ambulatory Patient Survey
WorkingData_NG,% Unique Patients (Practice Level) 18+,CRP - Ambulatory Patient Survey
WorkingData_NG,Unique Patients (Practice Level) 18+,CRP - Ambulatory Patient Survey
dataCS,CBO,CRP - Consolidated Telehealth Dashboard
dataCS,DataSource,CRP - Consolidated Telehealth Dashboard
dataCS,Practice_Code,CRP - Consolidated Telehealth Dashboard
dataCS,GPMS_Physician_Code,CRP - Consolidated Telehealth Dashboard
dataCS,Account_Number,CRP - Consolidated Telehealth Dashboard
dataCS,Patient_Number,CRP - Consolidated Telehealth Dashboard
dataCS,Encounter_Number,CRP - Consolidated Telehealth Dashboard
dataCS,Charge_Number,CRP - Consolidated Telehealth Dashboard
dataCS,PostingDate,CRP - Consolidated Telehealth Dashboard
dataCS,ServiceDate,CRP - Consolidated Telehealth Dashboard
dataCS,Procedure_Code,CRP - Consolidated Telehealth Dashboard
dataCS,CPT_Modifier_Code,CRP - Consolidated Telehealth Dashboard
dataCS,CPT_Modifier_Code_2,CRP - Consolidated Telehealth Dashboard
dataCS,Diagnostic_Code_1,CRP - Consolidated Telehealth Dashboard
dataCS,Diagnostic_Code_2,CRP - Consolidated Telehealth Dashboard
dataCS,Diagnostic_Code_3,CRP - Consolidated Telehealth Dashboard
dataCS,Diagnostic_Code_4,CRP - Consolidated Telehealth Dashboard
dataCS,Amt_Charges,CRP - Consolidated Telehealth Dashboard
dataCS,Amt_Adjustments,CRP - Consolidated Telehealth Dashboard
dataCS,Amt_Payments,CRP - Consolidated Telehealth Dashboard
dataCS,Balance,CRP - Consolidated Telehealth Dashboard
dataCS,Amt_Allowable,CRP - Consolidated Telehealth Dashboard
dataCS,Amt_Allowable_PDX,CRP - Consolidated Telehealth Dashboard
dataCS,Amt_Units,CRP - Consolidated Telehealth Dashboard
dataCS,IsZeroPayAndAdj,CRP - Consolidated Telehealth Dashboard
dataCS,IsZeroBal,CRP - Consolidated Telehealth Dashboard
dataCS,IsOpenBal,CRP - Consolidated Telehealth Dashboard
dataCS,HasPayment,CRP - Consolidated Telehealth Dashboard
dataCS,Payer_Code,CRP - Consolidated Telehealth Dashboard
dataCS,FinClass,CRP - Consolidated Telehealth Dashboard
dataCS,Major_Payer_Code,CRP - Consolidated Telehealth Dashboard
dataCS,Payer_Name,CRP - Consolidated Telehealth Dashboard
dataCS,IsTelehealth,CRP - Consolidated Telehealth Dashboard
dataCS,NotTelehealth,CRP - Consolidated Telehealth Dashboard
dataCS,xref_Attr,CRP - Consolidated Telehealth Dashboard
dataCS,xref_Procedure,CRP - Consolidated Telehealth Dashboard
dataCS,Oracle_Mapping,CRP - Consolidated Telehealth Dashboard
dataCS,Amt_Allowable_PP,CRP - Consolidated Telehealth Dashboard
dataCS,PayerCode_First,CRP - Consolidated Telehealth Dashboard
dataCS,FinClass_PP,CRP - Consolidated Telehealth Dashboard
dataCS,MajorPayerCode_PP,CRP - Consolidated Telehealth Dashboard
dataCS,PayerName_PP,CRP - Consolidated Telehealth Dashboard
dataCS,Zero Balance?,CRP - Consolidated Telehealth Dashboard
dataCS,Telehealth,CRP - Consolidated Telehealth Dashboard
dataCS,refPhysician,CRP - Consolidated Telehealth Dashboard
dataCS,Payments,CRP - Consolidated Telehealth Dashboard
dataCS,Allowable,CRP - Consolidated Telehealth Dashboard
dataCS,Yield,CRP - Consolidated Telehealth Dashboard
Date,Date,CRP - Consolidated Telehealth Dashboard
Date,Day of Month,CRP - Consolidated Telehealth Dashboard
Date,Day #,CRP - Consolidated Telehealth Dashboard
Date,Month,CRP - Consolidated Telehealth Dashboard
Date,Month #,CRP - Consolidated Telehealth Dashboard
Date,Quarter,CRP - Consolidated Telehealth Dashboard
Date,Week,CRP - Consolidated Telehealth Dashboard
Date,Week Start Date,CRP - Consolidated Telehealth Dashboard
Date,Year,CRP - Consolidated Telehealth Dashboard
Date,Day Name,CRP - Consolidated Telehealth Dashboard
Date,Exclude Weekend?,CRP - Consolidated Telehealth Dashboard
Date,Day,CRP - Consolidated Telehealth Dashboard
dimDates,Date,CRP - Consolidated Telehealth Dashboard
dimDates,Date_PriorYear,CRP - Consolidated Telehealth Dashboard
dimDates,WeekBeginning,CRP - Consolidated Telehealth Dashboard
dimDates,WeekEnding,CRP - Consolidated Telehealth Dashboard
dimDates,MonthBeginning,CRP - Consolidated Telehealth Dashboard
dimDates,MonthEnding,CRP - Consolidated Telehealth Dashboard
dimDates,WeekHierarchy_Year,CRP - Consolidated Telehealth Dashboard
dimDates,WeekHierarchy_Week,CRP - Consolidated Telehealth Dashboard
dimDates,WeekHierarchy_DayOfWeek,CRP - Consolidated Telehealth Dashboard
dimDates,FullWeekYear,CRP - Consolidated Telehealth Dashboard
dimDates,FullWeekMonth,CRP - Consolidated Telehealth Dashboard
dimDates,FullWeekNum,CRP - Consolidated Telehealth Dashboard
dimDates,DayName,CRP - Consolidated Telehealth Dashboard
dimDates,IsClosed,CRP - Consolidated Telehealth Dashboard
dimDates,IsLastClose,CRP - Consolidated Telehealth Dashboard
dimDates,IsBusinessDay,CRP - Consolidated Telehealth Dashboard
dimDates,IsCY_Fiscal,CRP - Consolidated Telehealth Dashboard
dimDates,IsLY_Fiscal,CRP - Consolidated Telehealth Dashboard
dimDates,IsLLY_Fiscal,CRP - Consolidated Telehealth Dashboard
dimDates,IsLLLY_Fiscal,CRP - Consolidated Telehealth Dashboard
dimDates,IsCY,CRP - Consolidated Telehealth Dashboard
dimDates,IsLY,CRP - Consolidated Telehealth Dashboard
dimDates,IsYTD_Calendar,CRP - Consolidated Telehealth Dashboard
dimDates,IsYTD,CRP - Consolidated Telehealth Dashboard
dimDates,IsQTD,CRP - Consolidated Telehealth Dashboard
dimDates,IsCurrentQuarter,CRP - Consolidated Telehealth Dashboard
dimDates,IsCurrentQuarter_AnyYear,CRP - Consolidated Telehealth Dashboard
dimDates,IsBOM,CRP - Consolidated Telehealth Dashboard
dimDates,IsEOM,CRP - Consolidated Telehealth Dashboard
dimDates,IsmonthMTD,CRP - Consolidated Telehealth Dashboard
dimDates,IsR3,CRP - Consolidated Telehealth Dashboard
dimDates,IsR6,CRP - Consolidated Telehealth Dashboard
dimDates,IsR9,CRP - Consolidated Telehealth Dashboard
dimDates,IsR12,CRP - Consolidated Telehealth Dashboard
dimDates,R3_Period,CRP - Consolidated Telehealth Dashboard
dimDates,R6_Period,CRP - Consolidated Telehealth Dashboard
dimDates,R9_Period,CRP - Consolidated Telehealth Dashboard
dimDates,R12_Period,CRP - Consolidated Telehealth Dashboard
dimDates,R3_offset,CRP - Consolidated Telehealth Dashboard
dimDates,R6_offset,CRP - Consolidated Telehealth Dashboard
dimDates,R9_offset,CRP - Consolidated Telehealth Dashboard
dimDates,R12_offset,CRP - Consolidated Telehealth Dashboard
dimDates,R3_Offset_Calendar,CRP - Consolidated Telehealth Dashboard
dimDates,R6_Offset_Calendar,CRP - Consolidated Telehealth Dashboard
dimDates,R9_Offset_Calendar,CRP - Consolidated Telehealth Dashboard
dimDates,R12_Offset_Calendar,CRP - Consolidated Telehealth Dashboard
dimDates,R3_Period_Calendar,CRP - Consolidated Telehealth Dashboard
dimDates,R6_Period_Calendar,CRP - Consolidated Telehealth Dashboard
dimDates,R9_Period_Calendar,CRP - Consolidated Telehealth Dashboard
dimDates,R12_Period_Calendar,CRP - Consolidated Telehealth Dashboard
dimDates,IsLast3FullMonths,CRP - Consolidated Telehealth Dashboard
dimDates,DateHierarchy_Year,CRP - Consolidated Telehealth Dashboard
dimDates,DateHierarchy_Month,CRP - Consolidated Telehealth Dashboard
dimDates,DateHierarchy_Quarter,CRP - Consolidated Telehealth Dashboard
dimDates,DateHierarchy_Day,CRP - Consolidated Telehealth Dashboard
dimDates,DateHierarchy_MonthName,CRP - Consolidated Telehealth Dashboard
dimDates,DateHierarchy_QuarterName,CRP - Consolidated Telehealth Dashboard
dimDates,DateHierarchy_DayName_1,CRP - Consolidated Telehealth Dashboard
dimDates,DateHierarchy_DayName_3,CRP - Consolidated Telehealth Dashboard
dimDates,IsHoliday,CRP - Consolidated Telehealth Dashboard
dimDates,R03_PeriodEnding,CRP - Consolidated Telehealth Dashboard
dimDates,R06_PeriodEnding,CRP - Consolidated Telehealth Dashboard
dimDates,R09_PeriodEnding,CRP - Consolidated Telehealth Dashboard
dimDates,R12_PeriodEnding,CRP - Consolidated Telehealth Dashboard
dimDates,IsHolidayWeek,CRP - Consolidated Telehealth Dashboard
dimDates,IsBeforeToday,CRP - Consolidated Telehealth Dashboard
dimDates,IsCompleteMonth,CRP - Consolidated Telehealth Dashboard
dimDates,IsLastCompleteMonth,CRP - Consolidated Telehealth Dashboard
dimDates,IsMTD_Calendar,CRP - Consolidated Telehealth Dashboard
dimDates,R03_Calendar_PeriodEnding,CRP - Consolidated Telehealth Dashboard
dimDates,R06_Calendar_PeriodEnding,CRP - Consolidated Telehealth Dashboard
dimDates,R09_Calendar_PeriodEnding,CRP - Consolidated Telehealth Dashboard
dimDates,R12_Calendar_PeriodEnding,CRP - Consolidated Telehealth Dashboard
dimDates,strDate,CRP - Consolidated Telehealth Dashboard
dimDates,strQuarter,CRP - Consolidated Telehealth Dashboard
dimDates,strHalf,CRP - Consolidated Telehealth Dashboard
dimOracle,LegalEntity_Description,CRP - Consolidated Telehealth Dashboard
dimOracle,Practice_Description,CRP - Consolidated Telehealth Dashboard
dimOracle,Practice_Merge,CRP - Consolidated Telehealth Dashboard
dimOracle,Location_Description,CRP - Consolidated Telehealth Dashboard
dimOracle,Specialty_Description,CRP - Consolidated Telehealth Dashboard
dimOracle,Specialty_Group,CRP - Consolidated Telehealth Dashboard
dimOracle,Department_Description,CRP - Consolidated Telehealth Dashboard
dimOracle,Division,CRP - Consolidated Telehealth Dashboard
dimOracle,LocationFilter,CRP - Consolidated Telehealth Dashboard
dimOracle,LocationFilter_Expanded,CRP - Consolidated Telehealth Dashboard
dimOracle,Region_EDW,CRP - Consolidated Telehealth Dashboard
dimOracle,Market_EDW,CRP - Consolidated Telehealth Dashboard
dimOracle,State_Edit,CRP - Consolidated Telehealth Dashboard
dimOracle,StateAbbrev_Edit,CRP - Consolidated Telehealth Dashboard
dimOracle,SameUnitStatus_R12,CRP - Consolidated Telehealth Dashboard
dimOracle,StartDate,CRP - Consolidated Telehealth Dashboard
dimOracle,EndDate,CRP - Consolidated Telehealth Dashboard
dimOracle,MarketPresident,CRP - Consolidated Telehealth Dashboard
